mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__C,param_prep__do_normalize,param_prep__lowercase,param_vec__max_features,param_vec__min_df,param_vec__ngram_range,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
26.852667331695557,0.29933536609187184,4.719291607538859,0.07433818787889696,0.5,True,,150000,3,"(2, 5)","{'clf__C': 0.5, 'prep__do_normalize': True, 'prep__lowercase': None, 'vec__max_features': 150000, 'vec__min_df': 3, 'vec__ngram_range': (2, 5)}",0.9857729915299214,0.986483483984167,0.9893886363147257,0.9872150372762714,0.0015640970700614727,3
27.623167673746746,0.08250250031121276,4.5783531665802,0.03690333356039925,1.0,True,,150000,3,"(2, 5)","{'clf__C': 1.0, 'prep__do_normalize': True, 'prep__lowercase': None, 'vec__max_features': 150000, 'vec__min_df': 3, 'vec__ngram_range': (2, 5)}",0.9869160571589508,0.9869745013046409,0.9895105777239984,0.9878003787291968,0.0012095286632698213,2
28.193387349446613,0.09007768542024033,4.553530136744182,0.009876496838999504,2.0,True,,150000,3,"(2, 5)","{'clf__C': 2.0, 'prep__do_normalize': True, 'prep__lowercase': None, 'vec__max_features': 150000, 'vec__min_df': 3, 'vec__ngram_range': (2, 5)}",0.9872367498027157,0.987309435238793,0.9894921633741421,0.988012782805217,0.0010465008182635805,1
