mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__C,param_d2v__size,param_d2v__window,param_prep__do_normalize,param_prep__lowercase,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
70.04036553700765,0.28141825231787476,12.363568305969238,0.10181533927914761,1.0,150,5,True,,"{'clf__C': 1.0, 'd2v__size': 150, 'd2v__window': 5, 'prep__do_normalize': True, 'prep__lowercase': None}",0.7851074735557372,0.7853263195636014,0.7871556017356043,0.7858631316183143,0.0009182710735780282,3
69.1400334040324,0.09555760497818705,12.344991445541382,0.0543487370280378,1.0,200,5,True,,"{'clf__C': 1.0, 'd2v__size': 200, 'd2v__window': 5, 'prep__do_normalize': True, 'prep__lowercase': None}",0.781952703248276,0.7854601415869943,0.786089151455675,0.7845006654303152,0.0018198895231213846,4
70.18746479352315,0.11906782689578757,12.34157689412435,0.03355156177470033,2.0,150,5,True,,"{'clf__C': 2.0, 'd2v__size': 150, 'd2v__window': 5, 'prep__do_normalize': True, 'prep__lowercase': None}",0.7939049572686666,0.7927072786336621,0.7937522822096181,0.793454839370649,0.0005322672950232908,1
68.84939233462016,0.5584838049821371,12.395805199941,0.11844592151714253,2.0,200,5,True,,"{'clf__C': 2.0, 'd2v__size': 200, 'd2v__window': 5, 'prep__do_normalize': True, 'prep__lowercase': None}",0.7872863812419897,0.7923450818771706,0.7918439976729116,0.790491820264024,0.002275800348291332,2
