mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__C,param_prep__do_normalize,param_prep__lowercase,param_w2v__size,param_w2v__window,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
42.945624589920044,0.23969086950304416,0.739939292271932,0.010676926846616327,1.0,True,,150,5,"{'clf__C': 1.0, 'prep__do_normalize': True, 'prep__lowercase': None, 'w2v__size': 150, 'w2v__window': 5}",0.9438868834451255,0.9451590162842947,0.9476849235176353,0.9455769410823519,0.0015784534521108462,3
41.11757644017538,0.027204129995922338,0.8200493653615316,0.020109876513454375,1.0,True,,200,5,"{'clf__C': 1.0, 'prep__do_normalize': True, 'prep__lowercase': None, 'w2v__size': 200, 'w2v__window': 5}",0.9439089349166568,0.9451132829859759,0.947168428332094,0.9453968820782421,0.0013457081568627309,4
42.78501502672831,0.045868117424350645,0.7378548781077067,0.006869826284905314,2.0,True,,150,5,"{'clf__C': 2.0, 'prep__do_normalize': True, 'prep__lowercase': None, 'w2v__size': 150, 'w2v__window': 5}",0.9443480800254576,0.9458688444765194,0.9483914889604549,0.9462028044874772,0.0016675202988456223,1
41.23153670628866,0.10254628577367678,0.8121316432952881,0.0053283784248255054,2.0,True,,200,5,"{'clf__C': 2.0, 'prep__do_normalize': True, 'prep__lowercase': None, 'w2v__size': 200, 'w2v__window': 5}",0.9448280534438454,0.946063806758528,0.9476216318991373,0.9461711640338368,0.0011429973271736408,2
